Unnamed: 0,title,text,subject,date,class
320," ‘Racist, Fascist, White Supremacist’: Former NFL Star Chris Kluwe Scorches Trump Over His Attacks On Atheletes",donald trump is facing seriously fierce blowback for his attacks on black athletes who choose to protest racism and police brutality taking a knee during the national anthem before games everyone from owners to players to players to former players are giving trump a big middle finger during suturday s games on sunday and former nfl star chris kluwe didn t stay out of the fray during an interview with cnn host fredricka whitfield kluwe who believes he was blacklisted in the league for speaking out for lgbtq rights did not hold back first whitfield asked this display of kneeling at the national anthem on a football field started a year ago with 49er s kaepernick and now has evolved into something else or perhaps has blossomed into the same thing but in a bigger way chris what statement do you see nfl teams owners coaches making when they kneel touch lock arms on display like this kluwe responded well i think that the players and the teams are saying that they are not going to be dictated to a racist fascist white supremacist who currently occupies the highest place in our government when you look at what donald trump has about speaking out against nazis i think it s fantastic that players and owners are now taking a stand in using the platform to speak out against this because this is not what america is america is not a fascist military state where its devotion to the flag above all right now our nation is not holding up its end of the social contract especially with communities of color it should be a baseline right now that you can walk down the street and not get shot a police officer for carrying a toy gun or for selling cigarettes out of the back of a car it should not be out of the ordinary to expect that so i m glad to see these players and owners taking a stand communities of color within our nation are not receiving the same level of justice that white communities are he added black members of our society are far more likely to be put in prison for what white members are able to skate on but it s also morphed into a discussion that we have a person in charge of our society that does not understand what it means to wield the american empire and has shown no willingness to work with minorities with immigrants with anyone who is not white and that is again against the heart of what america stands for kluwe is spot on these players do not suspend their first amendment right when they take to the field further donald trump should not be using the bully pulpit of the white house to try and get people fired for demonstrating for justice these players are using their platforms to bring awareness to a very serious and literally life or death issue in america s communities of color there s nothing more patriotic that they could dotrump on the other hand is no patriot kluwe is correct trump is a racist a fascist and a white supremacist kudos to these sports teams for standing up to this bullying the below,News,"September 24, 2017",0
321, Over 500 NFL Players Plan To Tell Trump To F*** Off Today In The Best Way Possible,a backlash of epic proportions ensued after donald trump launched a war against africanamerican athletes who protest kneeling during the national anthem the former reality show star has managed to piss off players in three major professional sports and even went so far as to call colin kaepernick s mother a bitch and even this morning the 71yearold man crawled out of bed to rant and rage on his timeline again about black athletes silently protesting the backlash has been fierce with the pittsburgh steelers announcing that they plan to stay in their locker room for the national anthem before their game against the chicago bears multiple team members from the ravens and jaguars took to their knees during the anthem while the remaining players stood behind them linking arms in solidaritythe dolphins are wearing imwithkap tshirtsthe dolphins have shirts showing their support for colin kaepernicks push for social justice and racial equality piccomomha2xl0wj omar kelly september 24 2017 over 500 players have communicated to me that they intend on demonstrating today activist and writer shaun king tweetedover 500 players have communicated to me that they intend on demonstrating today shaun king september 24 2017there are 14 games that will be played today with protesting athletes totaling at least onethird of all the playersformer nfl head coach rex ryan a trump supporter who endorsed the former reality show star during the campaign last year because he says what s on his mind now says that he s appalled and pissed off at trump over his remarks against black nfl athletesformer nfl commissioner paul tagilabue called trump s comments on nfl players insulting and disgraceful and added that we re not entitled to shut anybody s speech down trump blasted the nfl this morning over its ratings but he failed to mention his own trump s approval numbers are the lowest of any president in the history of pollingto kneel during the national anthem is not a sign of disrespect toward our country s flag it is actually respecting what the flag truly stands for and the rights we have as citizens of this country ignoring racism is disrespecting the flag scott olson,News,"September 24, 2017",0
322, Golden State Warriors Coach Just WRECKED Trump After Attack On One Of His Players,on saturday the man we re forced to call president trump responded to golden state warriors star stephen curry s refusal to accept an invitation to the white house doing the internet equivalent of incoherently screeching well fine you re not invited anyway going to the white house is considered a great honor for a championship teamstephen curry is hesitatingtherefore invitation is withdrawn donald j trump september 23 2017unfortunately for trump warriors coach steve kerr has curry s back the idea of civil discourse with a guy who is tweeting and demeaning people and saying the things he s saying is sort of farfetched kerr on sunday can you picture us really having a civil discourse with him it was an actual chance to talk to the president he after all he works for us he s a public servant he may not be aware of that but he is a public servant right so maybe as nba champions as people in a prominent position we could go in and say this is what s bothering us what can we do about this then he laid in to trump for attacking black football players for exercising their first amendment rights while calling nazis very fine people how about the irony of free speech is fine if you re a neonazi chanting hate slogans but free speech is not allowed to kneel in protest no matter how many times a football player says i honor our military but i m protesting police brutality and racial inequality it doesn t matter nationalists are saying you re disrespecting our flag well you know what else is disrespectful to our flag racism and one s way worse than the other trump is a constant embarrassment to our country kerr rip him apart below,News,"September 24, 2017",0
323, WATCH: Trump’s Treasury Sec. Steve Mnuchin Says NFL Players Have No Right To Free Speech,donald trump is clearly violating the free speech rights of nfl players and his weaselly treasury secretary supports itas we all know trump has been waging a war against the nfl since calling quarterback colin kaepernick a son of a bitch on friday night and demanding that nfl team owners fire players who kneel during the national anthem on saturday night and into sunday morning trump lashed out at the nfl in a tirade that made it clear that trump opposes free speech and the constitution that protects itif a player wants the privilege of making millions of dollars in the nflor other leagues he or she should not be allowed to disrespect donald j trump september 23 2017 our great american flag or country and should stand for the national anthem if not you re fired find something else to do donald j trump september 23 2017roger goodell of nfl just put out a statement trying to justify the total disrespect certain players show to our countrytell them to stand donald j trump september 23 2017if nfl fans refuse to go to games until players stop disrespecting our flag country you will see change take place fast fire or suspend donald j trump september 24 2017 nfl attendance and ratings are way down boring games yes but many stay away because they love our country league should back us donald j trump september 24 2017that s right trump accused an american business of being antiamerican for not firing players who kneel during the anthem in protest of police brutality and racial injustice in short trump ordered the nfl to fire players who exercise their freedom of speech and expression that means the government is now actively trying to force private institutions to silence and punish free speechand treasury secretary steve mnuchin agreed with what trump is doing and even went full hypocrite defending trump s vile language the owners should have a rule that players should have to stand and have respect for the national anthem mnuchin abc host martha raddatz this isn t about democrats this isn t about republicans it s not about race it s not about free speech they can do free speech on their own time the constitution protects freedom of speech this is something that mnuchin clearly does not understand which should automatically disqualify him from being in governmentwhen asked about trump s language mnuchin argued that the president can use whatever language he wants to use in other words white racists like trump have freedom of speech but black nfl players do notmnuchin then butchered the first amendment even further claiming that nfl players only have the right to have the first amendment off the field and that s complete bullshit clearly mnuchin failed basic civics in schoolhere s the youtubethe government including the president can t order a business to violate the free speech rights of their employees donald trump owes an apology to the players whom he offended with his outrageously divisive remarks no one can be forced to stand for the national anthem just as no child can be forced to stand and recite the pledge of allegiance it s unconstitutional,News,"September 24, 2017",0
324, Trump Declares War On NFL In Early Morning Twitter MELTDOWN,donald trump is now obsessed with attacking the nflon friday night trump demanded that nfl team owners fire any player who kneels during the national anthem to protest racial injustice and called nfl quarterback colin kaepernick a son of a bitch seriously trump just publicly insulted a private citizen and called for dozens of firings this is the socalled president of the united statesapparently trump is tired of north korea not giving in to his demands so he picked a new target closer to homeafter much criticism trump jumped on to throw a temper tantrum on saturday nightif a player wants the privilege of making millions of dollars in the nflor other leagues he or she should not be allowed to disrespect donald j trump september 23 2017 our great american flag or country and should stand for the national anthem if not you re fired find something else to do donald j trump september 23 2017roger goodell of nfl just put out a statement trying to justify the total disrespect certain players show to our countrytell them to stand donald j trump september 23 2017but trump clearly went to bed angry because he woke up early on sunday morning to continue his hissy fitif nfl fans refuse to go to games until players stop disrespecting our flag country you will see change take place fast fire or suspend donald j trump september 24 2017 nfl attendance and ratings are way down boring games yes but many stay away because they love our country league should back us donald j trump september 24 2017that s right trump literally just called for a boycott of an american business because it s not racist enough and suggested that the nfl is antiamerican for not punishing players for exercising their constitutional rights kneeling during the national anthem is a protest against racial injustice and so far it has been working attention has been brought to the issue but trump wants owners to start firing players who kneel or force them to stand which would likely see a bunch of lawsuits filed against the nflrefusing to stand during the national anthem is protected as free speech and expression the constitution it would be like forcing kids to stand and say the pledge of allegiance in school which is what trump will probably do next after he gets humiliated the nflthe nfl can do that making sure colin kaepernick gets signed a team and every nfl player should kneel during the anthem in solidarity with their fellow teammates their teammates are under attack donald trump now it s time to kneel together not just to protest racism but to protest him as well because trump is the biggest racist of them all david becker stringer,News,"September 24, 2017",0
325, Trump Just Threatened To Murder 25 Million People Because Words Offended Him,on saturday night donald trump once again casually threatened nuclear war against the country of north korea the last time he did that he came back with an arguably weak package of sanctions which penalized only individuals doing business with the dictatorship this time snowflake trump was triggered north korea s foreign minister speaking at the unri yong ho the assembly that the week s exchange of insults between trump and his apparent archnemesis kim jong un made our rocket s visit to the entire us mainland inevitable all the more apparently threatening to aim north korean missiles directly at the united states the isolated peninsular nation all accounts is years away from developing technology that will actually reach ustrump fired backjust heard foreign minister of north korea speak at un if he echoes thoughts of little rocket man they wont be around much longer donald j trump september 24 2017trump has now added an adjective to his new nickname for kim further trumpifying rocket man into what he surely believes is a dagger through the heart of the 33yearold dictator they won t be around of course includes the 25 million inhabitants of north korea as even the smallest of our nuclear weapons would cause inconceivable damage to the geographically insignificant countrytrump is undoubtedly attempting to deflect some attention away from his weekend misadventures in alabama which earned him the scorn of every sports fan in america over his racist call for nfl owners to fire players who kneel during the national anthem unpatriotic he calls it i don t think donald trump knows what patriotism isit certainly isn t making america look like a global bully that takes offense at the most meaningless of statements from a hostile foreign minister spencer platt,News,"September 24, 2017",0
326, Former Director Of National Intelligence Says Russia Interference Casts Doubt On Trump’s Win,james clapper the director of national intelligence under president barack obama appeared on cnn s erin burnett out front on friday night and he burnett just what many americans have suspected since january speaking about russian interference in the 2016 presidential campaign clapper her that the intelligence community had met with donald trump prior to his inauguration in that briefing he and other intel chiefs discussed with trump a joint assessment the cia fbi and nsa that concluded that the interference was significant enough to warrant concerns over the outcome of the election our intelligence community assessment did i think serve to cast doubt on the legitimacy of his victory in the election although clapper didn t say it in the interview the unspoken implication is that this message may have prompted trump s ridiculous overreactions to his inaugural crowd size the myth that millions of illegals voted in the election and any number of other actions and statements that led to the creation of trump s laughable commission on election integrity which has thus far served only as a vehicle for promoting voter suppressionclapper s cnn appearance was timely it came just a short while after trump went back to his favorite outlet to vent his frustrations for the millionth timethe russia hoax continues now its ads on what about the totally biased and dishonest media coverage in favor of crooked hillary donald j trump september 22 2017unfortunately for trump the fact is that the ads purchased russia weren t even part of that discussion with clapper those weren t discovered until recently after combed through their ad sales records and discovered hundreds of fake russian profiles buying protrump and proconservative ads on the social media platform during the campaign that means that completely independent of any allegations about ad buying the intelligence community had already concretely agreed that russia helped trump win the electioneven after the transition to trump s administration and cabinet the investigation into russian interference produced the same responses from different intel chiefs when senator mark warner the ranking democrat on the senate intelligence committee asked trump s own cia head and his new director of national intelligence whether they believed that russian intelligence agencies were responsible for the hacks and leaks that led to the investigation both mike pompeo and dan coats agreedclapper burnett that trump s demeanor during the january briefing has been completely different than his behavior since he was inaugurated calling the earlier trump solicitous courteous and even complimentary when he sat down with the agenciestrump is getting more than a little nervous now and this interview with james clapper sheds light on his renewed efforts to brush aside the russia investigation chip somodevilla,News,"September 23, 2017",0
327, Colin Kaepernick’s Mother Fires Back At Trump For Calling Him A ‘Son Of A B*tch’,on friday donald trump attacked nfl players such as colin kaepernick at a rally for alabama senate candidate luther strange r the amateur president called on nfl owners to fire players for taking a knee rather than standing during the national anthem wouldn t you love to see one of these nfl owners when somebody disrespects our flag to say get that son of a bitch off the field right now trump adding he is fired colin kaepernick s mother wasn t having any of it do not mess with her son guess that makes me a proud bitch teresa kaepernick tweetedguess that makes me a proud bitch teresa kaepernick september 23 2017while puerto rico remains devastated hurricanes irma and maria the socalled president is busy attacking black athletesstephen curry a golden state warriors guard and twotime nba mvp that he wasn t interested in visiting the white house to celebrate the team s 2017 championship he added that he would wait to see how the team feels as a group curry his reasons for not wanting to visit the white house were that we basically don t stand for what our president has and the things he hasn t at the right time to sf gate not going hopefully it will inspire some change for what we tolerate in this country and what we stand for what is accepted and what we turn a blind eye toward so trump tweeted a response going to the white house is considered a great honor for a championship team stephen curry is hesitating therefore invitation is withdrawn going to the white house is considered a great honor for a championship teamstephen curry is hesitatingtherefore invitation is withdrawn donald j trump september 23 2017that s right he can t break up with trump trump is breaking up with him first so therenba star lebron james fired back at trump over his tweet calling him a bum on saturday you bum already he ain t going so therefore ain t no invite james tweeted going to white house was a great honor until you showed up james tweetedu bum already he aint going so therefore aint no invite going to white house was a great honor until you showed up lebron james september 23 2017lesean mccoy running back for the buffalo bills tweeted it s really sad man our president is a asshole its really sad man our president is a asshole lesean mccoy september 23 2017mrs kaepernick retweeted thatafter a backlash trump took to his account if a player wants the privilege of making millions of dollars in the nfl or other leagues he or she should not be allowed to disrespect our great american flag or country and should stand for the national anthem he tweeted if not you re fired find something else to do welp if a president disrespects our country then he should be fired chip somodevilla,News,"September 23, 2017",0
328, WATCH: Bill Maher Hilariously Explains Why Trump Ditched McConnell And Ryan For Chuck And Nancy,republicans have been furious with donald trump lately he blindsided them ditching house speaker paul ryan rwi and senate majority leader mitch mcconnell rky for senate minority leader chuck schumer dny and house minority leader nancy pelosi dny now dubbed his new friends chuck and nancy however bill maher host of hbo s real time seems to think that there is a very simple answer to this trump relates to chuck and nancy because he has the big city life in common with them using the children s book the town mouse and the country mouse to illustrate his point maher says chuck schumer and nancy pelosi they re city mice and that s who a consummate new yorker like donald trump relates to maher then goes on to say that prior to running for the presidency as a republican trump would never be caught dead hanging around with a traveling bible salesman like paul ryan or a corny countrified goober like mitch mcconnell for christ s sakes the man is from kentucky jeff sessions is from alabama when he talks all trump hears is a tiny little earnest movie maher then takes on vice president mike pence saying and mike pence it must be torture for trump to be in the white house every day with that homespun christian tightly wound human hard on he literally won t dine with an unchaperoned woman meanwhile trump has spent his entire life posing with a shiteating grin that says look at all the pussy i m getting at the end of the monologue maher gives a brutal message to socalled real americans i hate to break it to you but what trump likes about chuck and nancy is that they re not you this is absolutely true before running for president donald trump was a typical new york democrat he doesn t give a shit about social issues or religion and he sure as hell doesn t give a shit about the fools who put him in office his own kids couldn t vote for him in new york s gop primary because they were registered as democrats he s given bunches of money to democratic politicians for years trump is no republican he just knew he could play that side of the aisle for fools when he d never have had a chance running as a democratfurthermore trump would never be caught dead hanging with any of the people who voted for him and all those countrified middle american women who say that he can grab their pussies any time yeah he wouldn t touch you with someone else s dicktoo bad those voters would vote for this guy again in a heartbeat,News,"September 23, 2017",0
329," Trump’s Making It Harder To Sign Up For Obamacare On Purpose, Even If The GOP Doesn’t Pass Anything",the trump administration has announced even more impediments to signing up for health insurance through healthcaregov the website set up during the creation of the affordable care act or obamacare donald trump has been steadfast in his insistence that obamacare is failing despite a wealth of evidence that it is not so to make it appear as though the aca is on its last legs trump has devised multiple ways to ensure that enrollment is as hard as humanly possiblethe latest scheme was first kaiser health news phil galewitz did a webinar with assisters today disclosing its plan to shut down on most sundays during open enrollment season piccomfof9alkfo8 phil galewitz september 22 2017that s right the department of health and human services run tom price the man currently under intense scrutiny for his unethical use of taxpayer money to charter private jets for personal travel has announced downtimes for the government website and they are insane all websites occasionally have downtime for maintenance of course but hhs is actually reserving 12 hours every single sunday during open enrollment that the website will be inaccessiblehhs had already done their best to stifle participation in obamacare cutting the enrollment period in half and reducing advertising and promotional funds for the aca ninety percent the department also cut funding and grants for navigators or health care specialists who help enrollees find coverage that s suitable for them to the states forty percentthe new roadblock means that of the limited time working people actually have to get on the website and sign up a huge chunk of free time has just been eliminated that could have been used make no mistake the trump administration knows that sundays are the only day many americans have free time and the signup process though easy does take some time to completejust like his efforts toward voter suppression trump is using the power of the federal government to literally harm americans who just want to avail themselves of a service that is offered hopefully the legions of people who benefit from the aca who showed up at town halls across the country this summer understand that there is still nothing wrong with the system as it is other than that it s not singlepayer and will remember trump and the gop s betrayal when they head to the voting booth next time joe raedle,News,"September 23, 2017",0
330, Trump Insults John McCain For Refusing To Strip Healthcare From Millions Of Americans,john mccain survived brutal torture and six years as a prisoner of war during vietnam if donald trump thinks he can intimidate him he should think againon friday the arizona senator released a statement announcing his intention to vote against the grahamcassidy bill that republicans have introduced to repeal obamacarethe bill would strip healthcare from 30 million americans and turn medicaid into a block grant program that would cease to exist after a few years the bill also gives states the power to obtain waivers so that insurance companies can discriminate against people with preexisting conditions america s healthcare system would be thrown into dire chaos and trump is absolutely okay with thatmccain is notthe issue is too important and too many lives are at risk for us to leave the american people guessing from one election to the next whether and how they will acquire health insurance a bill of this impact requires a bipartisan approachsenators alexander and murray have been negotiating in good faith to fix some of the problems with obamacare but i fear that the prospect of one last attempt at a strictly republican bill has left the impression that their efforts cannot succeed i hope they will resume their work should this last attempt at a partisan solution faili cannot in good conscience vote for the grahamcassidy proposal i believe we could do better working together republicans and democrats and have not yet really tried nor could i support it without knowing how much it will cost how it will effect insurance premiums and how many people will be helped or hurt it without a full cbo score which won t be available the end of the month we won t have reliable answers to any of those questionsand for that trump viciously attacked mccainjohn mccain never had any intention of voting for this bill which his governor loves he campaigned on repeal replace let arizona down donald j trump september 23 2017arizona had a 116 increase in obamacare premiums last year with deductibles very high chuck schumer sold john mccain a bill of goods sad donald j trump september 23 2017large block grants to states is a good thing to do better control management great for arizona mccain let his best friend lg down donald j trump september 23 2017first off block grants are not enough to cover all the people who desperately need healthcare in fact it limits funding to the point where state officials will have to decide who gets care and who doesn t to avoid using up the grant money on expensive treatments which sounds a lot like a death panelsecond lindsey graham s friendship with mccain does not mean they vote the same as graham made clear on my friendship with is not based on how he votes but respect for how he s lived his life and the person he is lindsey graham september 22 2017obamacare has its flaws but those flaws can be fixed easily with bipartisan legislation mccain understands this and he understands that repealing obamacare would leave tens of millions of americans without healthcare including millions of conservatives in red statesdonald trump is an asshole he wants to kill a major healthcare law just because it is known as obamacare and because he is desperate for major legislation to sign he hasn t even actually the damn bill which medical organizations and the healthcare industry agree is terriblebesides if trump wanted mccain s vote so much he should have thought of that before criticizing him for being a pow alex wong,News,"September 23, 2017",0
331, Trump Whines That The Media Wouldn’t Film His Crowd In Alabama – CNN Makes A Fool Out Of Him,trump s desperation to convince people that the great liberal media conspiracy against him is real is getting way out of control on earlier he cried that nobody was asking about the media s totally biased coverage of hillary during the election he also claimed at a rally a while back that the press was turning their cameras off during his speech because they didn t want their audiences to hear what he had to say cnn made him look stupid for that then tonight in alabama he did it again and cnn made him look even worse for ithe fake news they won t show this referring to his obsession with his crowd sizes he then went on to say they ll say donald trump spoke before a small crowd in alabama last night it was a small crowd a very unenthusiastic crowd it was a terrible evening cnn had split the screen between him and his crowd before he started this diatribe seriously he this while cnn was showing his crowd belowtrump says the fake news media won t show the crowd at his rally while cnn is literally running a split screen of the crowd piccommrtpaar38z jim dalrymple ii september 23 2017in fact to jim dalrymple ii cnn had been running the split screen for most of the rallytrump might be able to convince his fans that the media is dishonest but anyone who can actually think can see just how badly he s embarrassing himself whenever he talks about the fake news media give it up donnie we see right through you michael b thomas,News,"September 22, 2017",0
332," Republican Senator STUNS In Town Hall, Admits GOP’s ObamaCare Repeal Will Fail (TWEETS)",there s a lot of buzz about the gop s latest effort to repeal and replace obamacare as the gop plans to vote on the grahamcassidy health care bill their previous failures are coming back to haunt them as many people are wondering why the republican party even continues to try to push a health care agenda that has repeatedly failed and isn t even wanted the majority of americansthe gop s fight to repeal obamacare has never looked as pathetic as it did today when republican sen joni ernst admitted that this bill is as good as dead during a town hall in iowa in speaking about the grahamcassidy bill ernst to much applause i ll be honest it seems unlikely that we ll be voting on this seriously this is a major blow to the gop not only are republican senators publicly expressing doubt over this health care bill but some top republicans like arizona senator john mccain are actively going to vote against itas it stands most of america republicans included want bipartisan fixes to the affordable care act the majority of the country overwhelmingly is in favor of keeping obamacare but the gop continues to ignore what the people want instead they are hellbent on stripping millions of healthcare and hiking up premiumsthe insane thing is that even if grahamcassidy fails which it likely will the gop will probably just continue to draft more health care bills they seem to learn nothing from their failures and see nothing wrong with wasting time and energy that could be used for something far more promising under trump s leadership the republican party has never been so ineffective obviously taking after their leader s example no one believes in the gop s ability to improve health care not even its own senators is a screenshot,News,"September 22, 2017",0
333, Scaramucci TV Appearance Goes Off The Rails As Show Brings Special Guest To Mock Him (VIDEO),the most infamous characters from donald trump s administration are resurfacing and coming back to haunt him just a few days ago former white house press secretary sean spicer made an appearance at the emmys to mock his old boss and now former white house communications director anthony scaramucci has made a television appearance as well basically trump should be terrified if this keeps happeninganthony scaramucci s shortlived role in the white house was pure insanity for the entirety of its 11 days from day one he became polarizing and controversial causing several actors to rush at the opportunity to imitate him including comedian mario cantone who became known for his perfect impersonation of the mooch little did scaramucci know his memorable time as communications director would come back to bite him in the aon friday scaramucci appeared on the view where he was suddenly confronted with a surprise appearance cantone who called scaramucci his doppelg nger cantone sat right next to scaramucci and look at this guy he s my doppelg nger scaramucci was more than uncomfortable and tried to get cantone to stop imitating him asking semiserious questions scaramucci asked how bummed were you when i was fired you were on your way and then you got shot like a little bird and hit the water you had to be bummed unfortunately for the mooch cantone continued to imitate him and landed this epic diss you re lucky you re here you got nothing spicer got the emmys you re sitting here with four bleeding heart chiacchierones scaramucci tried to be a good sport for the rest of the show but he was visibly irked cantone s portrayal of him as he spoke about his time as communications directoryou can scaramucci hate every second of this surprise appearance below chip somodevilla,News,"September 22, 2017",0
334, Michelle Obama Opens A Can Of Whoop A** On Trump Without Ever Mentioning His Name,without even mentioning donald trump s name former first lady michelle obama opened a can of whoop ass on his administration thursday saying that the white house is currently being led fear mrs obama was speaking at a tech conference in utah and that her husband s presidency was built on hope while trump s is being led with fear to the salt lake tribune it isn t just us first she referring to trump s america first agenda we live in a big country and a big world she you can t just want to help someone in a hurricane and not make sure they can go to the doctor when they re sick at the united nations trump again reiterated his america first policies as president of the united states i will always put america first just like you as the leaders of your countries will always and should always put your countries first he mrs obama that things are tough right now and suggested that we re being tested but added that she continues to be hopeful that the political climate will improvean audience member urged the former first lady to run for president in 2020 but she oh no running for office is nowhere on the radar screen but continuing in public service is something i will do for the rest of my life mrs obama isn t alone in her thinking of the current administration to a new gallup poll the majority of americans think trump lacks courage and is generally unprepared as a leaderonly 22 percent of americans describe trump as prepared 25 percent he s consistent 28 percent he s inspiring and only 32 percent feel that the former reality show star is courageousin contrast 66 percent of americans described president barack obama as a strong and decisive leader and 72 percent as a man willing to make hard decisions in a gallup poll released at the same point in his first term back in 2009 olivier doulierypool,News,"September 22, 2017",0
335," BREAKING: John McCain Breaks With His Best Senate Friend, Will Vote No On Graham-Cassidy Deathcare Bill (VIDEO)",senator john mccain is battling an aggressive form of brain cancer that will likely kill him and he knows this this grave reality seems to have given him a new outlook on his role as a united states senator in fact his lease on life is so new and refreshing that he is going up against his best senate friend senator lindsey graham rsc now that mccain is firmly in the no camp the gop can only lose one more vote as senator rand paul rky is already a hard no vote as wellthis bill is even more radical than the one mccain killed before with a drastic move on the senate floor as senate majority leader mitch mcconnell looked on with his stony turtle face signaling humiliation and rage on this bill mccain says i cannot in good conscience vote for the grahamcassidy proposal here is the full statement breaking sen john mccain comes out in opposition to grahamcassidy i cannot in good conscience vote for the grahamcassidy proposal piccomxy50upazuo evan rosenfeld september 22 2017his original statement in an interview was less promising but he voiced grave concerns already so this is really no surprise he truly is an american hero here is the original interview senator john mccain says he s comfortable with the grahamcassidy bill as long as the arizona governor signs off on it piccomf3or1juskr nbc news september 19 2017,News,"September 22, 2017",0
336, Medicaid Directors Of All 50 States Issue Joint Statement Slamming GOP Health Bill,on thursday the national association of medicaid directors sent congress a devastating letter about their planned overhaul of american healthcare the namd is an organization comprised of quite literally every single medicaid chief in the country and any statement issued the entirety of its body is a rare thing ironically the trump era seems to have ushered in more than one situation in which there is unanimity in opposition to his policies and positionsmedicaid directors are appointed state governors which means that the office is filled partisan picks fully 34 of the 50 states in fact have republican governors so the joint statement isn t just bipartisan it s almost hyperpartisanthat makes this sharp criticism of the grahamcassidy bill even more poignantbreaking the bipartisan medicaid directors from all 50 states just issued this negative statement about grahamcassidybig very unusual piccomztqaai8hg1 andy slavitt september 22 2017that tweet is clickable and each in the tweet is clickable but here are the important parts in case you don t feel like popping over to the bill makes some major changes to medicaid funding including a massive transfer of funds from blue states to red states and a transition to block grants that do not account for increased membership in medicaid programs that is to say states would get the same fixed amount of money no matter how many people signed up making states with high membership among those with the lowest perpatient allowance taken together the percapita caps and the envisioned block grant would constitute the largest intergovernmental transfer of financial risk from the federal government to the states in our country s history the scope of this work and the resources required to support state planning and implementation activities cannot be overstated states will need to develop overall strategies invest in infrastructure development systems changes provider and managed care plan contracting and perform a host of other activities the vast majority of states will not be able to do so within the twoyear timeframe envisioned here especially considering the apparent lack of federal funding in the bill to support these critical activities with only a few legislative days left for the entire process to conclude there clearly is not sufficient time for policymakers governors medicaid directors or other critical stakeholders to engage in the thoughtful deliberation necessary to ensure successful longterm reforms the mostlyrepublican board of medicaid directors also took the gop to task for trying to pass this bill before getting a score from the nonpartisan congressional budget office usually that s the minimum a bill must have to even be considered for a vote but republicans are attempting to pass this bill before the end of the month since that s the cutoff for them to do so with a simple majority the senate parliamentarian ruled that budget reconciliation the process which bills can be passed with a simple majority expires at the end of fiscal year 2017 after september votes will once again be subject to filibusters meaning republicans will need to muster 60 votes for anything they want to pass unless they take donald trump s advice and invoke the nuclear option in the senatethat s unlikely to happen and republicans are more desperate than ever for a win in congress that makes grahamcassidy a real danger to the future of american healthcare despite this damning letter from the namd and despite the massive opposition to the bill every medical association most states nearly all consumers and even some republicansbuckle up my friends this could get ugly alex wong,News,"September 22, 2017",0
337, Trump’s HHS Sec. Latest To Be Caught Spending HUNDREDS OF THOUSANDS Of Tax Dollars On Luxuries,what is it with the trump administration and spending tax dollars on things that are literal luxuries tom price secretary of health and human services just got busted spending taxpayer dollars traveling on private planes something to the tune of 300000 already private travel on the taxpayers dime is apparently the norm for price he s been doing this since he took the helm over at hhs to a report from politico kathleen sebelius and sylvia burwell both of whom headed up hhs under obama tended to travel on commercial airlines when flying domestically price s officials claim that he only uses private jets when commercial travel isn t feasible but most of these flights are between big us cities where many airlines regularly fly for instance he took a private jet from washington dc to nashville but there are four nonstop flights per day between those two cities with fares as low as 202even if he insisted on flying first class that flight would have been considerably cheaper with average ticket prices around 1000 his private jet from dc to nashville cost 17760most of his flights are to areas where he speaks about the opioid epidemic and these engagements are planned well in advance so he could book his flights well in advance too it s not like most of his travel is at the last minute due to the nature of his job or his demanding schedule which is another excuse hhs officials are usinghis spokespeople also claimed that he was taking private jets because he was just so amazingly busy directing recovery efforts in the hurricaneravaged areas of texas and florida however politico says that at least 17 of these private flights happened before hurricane harvey there s no way he could possibly have been needed for recovery efforts for a hurricane that hadn t happened yetone of those flights was from san diego to the aspen ideas festival in june that s a swanky festival in the swanky resort town of aspen co and he spent taxpayer dollars on that while it s true that he was speaking during a panel there he arrived 19 hours before that panel so it s really hard for him to claim that he had to book a private jet because this was too last minute an average of 26 percent of the flights that go into aspen are scheduled commercial it s not like it s impossible to fly commercial into aspenpitkin price s plane could have cost us as much as 7100 commercial flights cost well under half thatthis administration is all about wasting taxpayer dollars but cutting needed spending while pretending to stand for regular americans it s absolutely sickening chris kleponis pool,News,"September 21, 2017",0
