Unnamed: 0,title,text,subject,date,class
478, The Nickname White House Aides Have For Ivanka Is Going To Seriously Piss Off America,it was almost inevitable really we were bound to find out just how much better than us the trumps think they are after all donald himself hails from a long line of trumps who have never had to work a day in their lives why would his own family be any different and possibly the most spoiled of all is of course ivanka in whom donald clearly sees all of the traits he thinks are good about himselfbut there s no way to be prepared for the nickname that the president s aides have given her because it is absolutely maddening to a longform piece in the upcoming october edition of vanity fair west wing advisers have taken to calling her princess royal that s a name that came up during the g20 summit when trump gave her his seat at the conference table between england and china the move angered even some insider fans of trump with one saying at the time this is not a royal family they ve got that right america was founded people who believed in democracy who wanted to get away from a king sure we love to the british royal family because it all seems like a fantasy in fact america s obsession with the windsors mostly began with princess diana the first in the royal house whose marriage did not include a vow to obey her husbandthe unnamed advisers to trump may call his daughter that behind her back but there is little doubt that both she and her father see things that way her appointment to a position inside the white house was essentially a coronation and the veins of nepotism that course through trump s administration carry blood as blue as the states trump lost last novemberin the pages of the upcoming article another anonymous member of the inner circle outlines the problem with ivanka and even prince jaredwhat is offputting about them is they do not grasp their essential irrelevance they think they are speciallet s hope the house of trump is shortlived jemal countess for lord taylor,News,"August 28, 2017",0
479," GOP Runs Out Of Good Things To Say About Trump: ‘He’s An Asshole, But He’s Our Asshole’",republicans have spent the past two years insisting that donald trump really isn t a complete and utter moron in addition to being a raging bigot just give him a chance conservatives have bellowed from the rooftops since he was sworn into office in january but now it seems that trump s own party has run out of good things to say about himrepublican rep duncan hunter was speaking during a gathering with the riverside county young republicans when the best thing he could come up with to say about trump was that he may indeed be an asshole but hey at least he s our asshole he put his hand near his mouth like when you are going to whisper something jose guzman the los angelos times and then he decided what the hell and the room how he really feels he s just like he is on tv hunter reportedly to the group he s an asshole but he s our asshole when this is the best thing your own party can manage to say about you you know your presidency is in big trouble to make it even more pathetic this isn t even someone who has been against trump in his past this is one of his supporters hunter endorsed trump early on in the primaries not long after he won the nevada caucuseslet s all hope that conservatives like hunter are as willing to own the messes trump has created for both the country and the republican party because hunter is right on both counts trump is an asshole and he is their asshole trump is most definitely a monster the gop created and they need to own that as well then once they get a grip on that reality they need to grow a pair and do something to stop him before he causes any more damage than he already has alex wong,News,"August 28, 2017",0
480, There’s A Bill In The House That Would Completely Shut Down The Russia Investigation,for republicans the robert mueller investigation into donald trump s russian ties is a very inconvenient truth if trump is found guilty there s little doubt that many others in the party would be dragged down with him it s also putting a big damper on the republican agenda to screw the poor and the middle class while giving big bonuses to trump and those in his tax bracket whatever that is now there s a bill in congress to shut the whole thing down and it can be done legallyrep ron desantis rfla has introduced a bill that would financially starve the investigation cutting off funding after six months and would limit its scope to nothing prior to june 2015 which was when trump decided to run for president to a washington post report trump has been seeking business opportunities in russia for three decades it began in 1987 when he explored the options of opening a hotel in moscow he found it rather inconvenient because everything is owned the government while russia was under communist rulealmost 10 years later in 1996 trump announced that he was going to invest 250 million in buildings in moscow those deals didn t pan out but he was given a lot of trademarks that yearin 2005 trump further expressed interest in building in moscow saying it s ridiculous that i wouldn t be investing in russia he russia is one of the hottest places in the world for investment we will be in moscow at some point in 2008 donnie jr admitted that the trumps have all kinds of money tied up in russia in terms of highend product influx into the us he says russians make up a pretty disproportionate crosssection of a lot of our assets we see a lot of money pouring in from russia in 2013 while planning the miss universe pageant in moscow trump tweeted about putin becoming his best friend do you think putin will be going to the miss universe pageant in november in moscow if so will he become my new best friend donald j trump june 19 2013during that year he also continued his talk about doing more business in russiacutting the investigation off at 2015 isn t a guarantee that trump will get away with it there have been numerous meetings between russian officials and trump officials since thenmueller though is going broad he s going after money laundering and all of trump s business ties and he s probably going back years desantis sits on the foreign affairs committee and the committee on the judiciary it s very possible that he has some insight into the scope of mueller s investigation and he knows that if he prevents him from looking at anything pre2015 trump may have cleaned up his act at least on paperthe provision which is part of a government spending package may never see a vote but if enough republicans see this as a way out of the mess it could win mcnamee,News,"August 28, 2017",0
481," Trump Goes On Psychotic Mexico Rant During News Conference, Mexico Responds PERFECTLY (VIDEO)",donald trump s refusal to accept the fact that mexico is not paying for his ridiculous ineffective border wall is pretty much the definition of psychotic mexico has struck down trump s claims that it will foot the bill for the wall numerous times but trump continues to state the opposite and he continued to do so on monday during a joint press conference with finnish president sauli niinistowhen oann s trey yingst asked trump if he was still going to try and force mexico to pay for the wall trump yes it will one way or the other mexico s gonna pay for the wall that s right it may be through reimbursement but one way or the other mexico will pay for the wall showing just how ineffective and flawed his plan was trump had to add the disclaimer that the us will likely pay for the wall at first to be later reimbursed which probably won t happen trump we need the wall it s imperative we may fund it through the united states but ultimately mexico will pay for the wall you can trump completely disconnect from reality and facts belowtrump made these comments just hours after the mexican government put out a strong statement about how it would not pay for the border wall mexico s ministry of foreign affairs as the mexican government has always stated our country will not pay under any circumstances for a wall or physical barrier built on us territory along the mexican border to make this even more embarrassing for trump former mexican president vicente fox a wellknown critic of trump and his wall posted this on how many times do we have to tell you you can keep tweeting but we won t pay the fuckingwall vicente fox quesada august 28 2017trump seriously needs to get back to the real world and start working on real solutions instead of his twisted fantasies alex wong,News,"August 28, 2017",0
482," Even As Trump Rips Their Country On Twitter, Mexico Offers Help With Hurricane Harvey",just as they did during and in the aftermath of hurricane katrina a dozen years ago mexico has extended a hand in friendship and assistance to the state of texas to help them deal with hurricane harvey their generosity is especially moving in light of the horrible things our president has about them including insulting tweets as recently as sundaywith mexico being one of the highest crime nations in the world we must have the wall mexico will pay for it through reimbursementother donald j trump august 27 2017we are in the nafta worst trade deal ever made renegotiation process with mexico canadaboth being very difficultmay have to terminate donald j trump august 27 2017mexico has of course repeatedly reiterated that it will not be paying for donald trump s multibilliondollar wall the fact that a response is even merited still baffles me because why in the world would they but quite apart from their dealings with the us president mexico has always had a good relationship with the state of texas the ties between the southern state and the country they used to be a part of have always been strong due to the large mobile population that blurs the border between our two countriesboth foreign minister luis videgaray and carlos gonzalez gutierrez the mexican consul general in austin have contacted texas governor greg abbott s office to extend their offers of assistance gutierrez in fact has been in constant communication with the governor s office to the dallas morning newsas we have done in the past mexico stands with texas in this difficult momentthe consul general in dallas francisco de la torre galindo echoed gutierrez sentimentthe offer for help and collaboration acknowledges a reality we live in the same neighborhood called north america we can t be distant neighbors not any more not everafter extensive searching on social media and on the office of the governor s website we can t seem to find any acknowledgment from governor abbott of mexico s offers that s disappointing as mexico has very publicly made them and their help is always welcome as of monday afternoon however there was nothing on texasgov abbott s page or either his personal account or his official account the latter of which he uses extensivelyon texas and america s behalf let me say thank you mexico and thank you president pe a nieto for your offer we can always use a hand john moore,News,"August 28, 2017",0
483, The UNBELIEVABLE Reason Trump Pardoned Arpaio As Hurricane Harvey Was Bearing Down,if donald trump hadn t proven himself to be the worst person to ever occupy the white house he certainly proved it on friday while hurricane harvey was about to hit land as the largest hurricane in over a decade he pardoned the racist sheriff joe arpaioas it turns out trump s timing wasn t just heartless and it wasn t at all oblivious like nearly everything the former reality show star does it was about television ratings in the middle of a hurricane even though it was a friday evening i assumed the ratings would be far higher than they would be normally trump during a press conference with finnish president sauli niinist you know the hurricane was just starting he s done a great job for the people of arizona he s very strong on borders very strong on illegal immigration trump about arpaio i thought he was treated unbelievably unfairly when they came down with their big decision to go get him right before the election voting started source the hillby pardoning the man who was convicted of disregarding a court order to stop racially profiling trump already proved himself to have zero compassion but the fact that it was some sort of ratings grab proves beyond a shadow of a doubt that trump isn t even humanit also explains a lot about his media coverage during the election trump seems to have one skill and that is to bring on ratings in much the same way as any shock jock might he doesn t elevate the national dialogue he shoves it into the gutter he will never be my president because he refuses to be my president he is only the president to those who voted for him he is far the most divisive man and i use that word very broadly to ever hold office he is id with a dangerous dose of ego and friday s pardon of arpaio showed the worst of both drew angerer,News,"August 28, 2017",0
484, Advisers Are Now Warning Donald Trump About Impeachment,donald trump s socalled presidency is plagued with so many scandals it s hard to keep up so naturally impeachment is being floated around the former reality show star and cowriter of art of the deal has unsurprisingly failed to make any deals after being on the job for 8 months now trump s approval ratings are abysmal as he finds himself to be the most unpopular president ever in the 70year history of polling and then there are the investigations into his presidential campaign s possible ties to russiaon top of that white house advisers have reportedly been warning trump about his potential removal from office which entails the exhaustive impeachment process to newsweekmeanwhile trump is so worried that he s taken to his account to look for protection it s very sad that republicans even some that were carried over the line on my back do very little to protect their president trump tweeted in late july if republicans don t repeal and replace the disastrous obamacare the repercussions will be far greater than any of them understand to the washington post several white house advisers have voiced their concerns to trump about his possible impeachment and about how overcoming such proceedings would require friendships with the elected officials responsible for making a decision as to whether he should remain in office but instead he seems to be at battle with them including his republican colleagues who he has lashed out at repeatedly if democrats take the house in 2018 impeachment proceedings could begin and as far as funding his egowall along the southern border well that wouldn t even be a consideration in a democratic controlled housetrump s latest war has been with senate majority leader mitch mcconnell a man of influence in washington dc despite what we might think of mcconnell he s a powerful man he could ironically make trump a oneterm president alex wong,News,"August 28, 2017",0
485, Trump Tried To Distance Himself From His ‘Senior Advisor’ Who Promised Russia Would Help Get Him Elected,remember the name felix sater because it s going to come up a lot while robert mueller and his special counsel team tear down the fa ade surrounding donald trump s collusion with the russian government to interfere in the 2016 election to the new york times mr sater a former broker for the trump organization wrote a series of emails that played up his ties to both trump himself and to vladimir putin and the russian government those emails were sent to michael cohen mr trump s lawyer in the communications sater that if the company built a trump tower in moscow he would personally get putin on board and more importantly that it would help them engineer donald trump s election as president of the united statesi will get putin on this program and we will get donald elected we both know no one else knows how to pull this off without stupidity or greed getting in the way i know how to play it and we will get this done buddy our boy can become president of the usa and we can engineer it i will get all of putins team to buy in on this i will manage this processthat s quite a boast coming from a man who the time he even worked for trump had already worked as a mob informant for the us government fled to moscow to avoid criminal charges while boasting of his kgb and kremlin contacts there and had gone to prison for slashing apart another man s face with a broken cocktail glass to bloombergat another point sater promised to arrange for ivanka trump to sit in putin s chair felix later escorted donald s kids around moscow though ivanka now says she had nothing to do with any business dealingstrump insists he barely knows felix sater and has for some time but sater postprison carried a trump organization business card describing himself as a senior advisor to the future president one might imagine that litigationhappy trump would have fits if he saw an unauthorized person toting this aroundsaters business card piccom6aozcb7qhd kerry mccue may 13 2017does all that sound a little too james bondish for you how about a of donald trump walking out of an interview four years ago with bbc s panorama after being asked about satereven in the trump attempts to put as much space as possible between himself and the man whose emails to his lawyer just two years later would cast such a long shadow on his dealings with russiai just want to know if ivanka ever got to sit in that chair,News,"August 28, 2017",0
486, Donald Trump Was Looking To Build A Trump Tower In Moscow While He Was Running For President,as you would be more than aware contacts between highranking and lowerlevel trump aides and russians have emerged in recent months and as a result of these talks a new story is coming to light that donald trump s businesses were trying to seal a deal on building an enormous trump tower in moscow while he was campaigning to become president of the united states to those familiar with the proposal as well as new records reviewed trump organization lawyers felix sater a russianborn real estate developer who migrated to brooklyn at the age of six was essentially begging trump to fly to russia to promote the idea for the tower and also claimed he could get president vladimir putin to say great things about trump all while he was still campaigning to be commander in chief in late 2015 and early 2016sater took it to another level when he predicted in an email sent to trump organization executive vice president michael cohen in november 2015 that trump and his organization would be celebrating both his presidential win and one of the biggest residential projects in the history of real estate to one of the few people briefed on the email exchange sater s message to cohen was something to the effect of can you believe two guys from brooklyn are going to elect a president the plan for the moscow trump tower was abandoned at the end of january last year just before the beginning of the presidential primaries and before trump s russian business ties became a major issue because although the trump organization signed a letter of intent to go ahead with the project despite trump himself not making the proposed trip to russia they lacked the land permits to proceedthe details of the moscow trump tower have deal have never been made public however the emails are scheduled to be turned over to congressional investigators soon and all signs point to this being far from president trump s only business dealing with russia during his time on the campaign trail white house officials as well as cohen trump s longtime legal advisor have declined to comment on the issue michael reynolds pool,News,"August 28, 2017",0
487, Eric Holder Just Hilariously Called Trump Out On Arpaio: Obama Never Asked Me To Drop A Case,former attorney general eric holder responded to a report that donald trump asked attorney general jeff sessions to drop the charges against joe arpaio aka america s most racist sheriff throwing shade at the crooked administration on the washington post published an article on saturday claiming that trump had personally asked sessions to abandon the case against arpaio who was convicted of criminal contempt charges after ignoring a federal court order holder tweeted out that in all the years he had worked as attorney general under former president obama he had never once been asked to drop charges against anybody ever number of times over six years that president obama called and asked me to think about dropping a case zero holder tweeted on sunday with a link to the article written the post includednumber of times over six years that president obama called and asked me to think about dropping a case zero eric holder august 27 2017according to the post trump s advisers him that asking sessions to drop the arpaio case would be a mistake but naturally he did it anyway when the charges against arpaio moved forward trump decided that it didn t matter because he was just going to pardon him if he was convicted anyway what are friends for rightarpaio was convicted of criminal contempt charges after a federal court ordered him to stop the racist policing practices he employed as sheriff of maricopa county which included jailing suspected illegal immigrants in a tent city despite the court s ruling that his practices were discriminatory and violated the constitution arpaio basically gave a middle finger to the judge and continued his bigoted tacticstrump pardoned his loyal supporter on friday night while the nation was being ravaged hurricane harvey he was promptly condemned for this move both democrats and republicans alike even house speaker paul ryan spoke out against trump s decision to pardon arpaio on saturday slaven vlasic,News,"August 27, 2017",0
488, Phoenix Newspaper Breaks The Internet In Brutal Tweetstorm On Former Sheriff Joe Arpaio,a phoenix publication took to its account to explain the kind of person former sheriff joe arpaio is following donald trump s decision to pardon him the former reality show star pardoned the racist former sheriff of maricopa county while a hurricane was barreling down on texas trump is likely testing his pardoning powers to use that same privilege for the russia investigationjoe arpaio called himself america s toughest sheriff but appeared to be begging for a pardon after he was convicted of criminal contempt in july after violating a 2011 court order in a racial profiling case arpaio 85 was ordered to stop profiling latinos but he couldn t stop himselftrump tweeted i am pleased to inform you that i have just granted a full pardon to 85 year old american patriot sheriff joe arpaio he kept arizona safe but the phoenix new times which has covered arpaio for two decades reminded everyone that the former sheriff is no patriotweve been covering joe arpaio for more than 20 years heres a couple of things you should know about him 1many phoenixnewtimes august 26 2017arpaio described his own jail as a concentration camp he ran a jail that he described as a concentration camp phoenixnewtimes august 26 2017trump s patriot has blood all over his handsprisoners there died at an alarming rate often without explanation phoenixnewtimes august 26 2017arpaio is a very cruel manone of his jailers nearly broke the neck of a paraplegic guy who had the temerity to ask for a catheter phoenixnewtimes august 26 2017one time as a publicity stunt he marched latino prisoners into a segregated area with electric fencing phoenixnewtimes august 26 2017heres a couple of other examples of what went on in his jails phoenixnewtimes august 26 2017 phoenixnewtimes august 26 2017 phoenixnewtimes august 26 2017he ran an ongoing mugshot of the day contest on the maricopa county sheriffs office website phoenixnewtimes august 26 2017he had a reporter arrestedhe arrested new times reporters for covering him we won a 375 million settlement for that one phoenixnewtimes august 26 2017under him the mcso failed to investigate hundreds of sex abuse cases many of which involved children phoenixnewtimes august 26 2017the cruel former sheriff has a lot in common with the birtherinchiefbut he somehow found time and money to send a deputy to hawaii to look for barack obamas birth certificate phoenixnewtimes august 26 2017oh and one time he staged an assassination attempt against himself that was weird phoenixnewtimes august 26 2017in 2013 a federal judge confirmed what literally everyone in phoenix knew hed been racially profiling latinos phoenixnewtimes august 26 2017then he had the judge and his wife investigatedso naturally he hired a pi to investigate the judge and his wife phoenixnewtimes august 26 2017he also kept on profiling people which is why he got charged with contempt of court and was found to be guilty af phoenixnewtimes august 26 2017he also tried to destroy some of the hard drives containing material that was supposed to be turned over the court phoenixnewtimes august 26 2017by 2015 his fondness for racial profiling had cost the county more 44 million on top of you know ruining lives phoenixnewtimes august 26 2017he also paid millions to settle lawsuits like this one where deputies stood as an inmate was brutally beaten phoenixnewtimes august 26 2017because this is the old west or something he had a sheriffs posse one member got arrested on child porn charges phoenixnewtimes august 26 2017a puppy was set on firehis office was responsible for countless fiascos like this botched swat raid where deputies set a puppy on fire phoenixnewtimes august 26 2017so yeah thats who trump just pardoned you can all our coverage of arpaio over the years here phoenixnewtimes august 26 2017trump also thinks sheriff david clarke jr is a cool dude he s not but trump promoted his book on this morning calling him a great guy a great book a great guy highly recommended he tweeteda great book a great guy highly recommended donald j trump august 27 2017terrill thomas a 38yearold black man died of thirst in clarke s milwaukee county jail cell last year thomas s death was ruled as a homicide clarke jr has that black lives matter is a terrorist movement and calls it black lies matter if david clarke played a role in django unchained you know which character he d be perfect forthese two awful men are trump s patriots ethan miller,News,"August 27, 2017",0
489, WaPo: Trump Tried To Get Sessions To Let Racist Sheriff Joe Arpaio Off The Hook Months Ago,donald trump just threw a match on this tinder box of a nation when he decided to pardon former maricopa county arizona sheriff joe arpaio this guy is a racist who was convicted in court of contempt for refusing to follow an order to stop racially profiling and detaining people arpaio terrorized that county for years with impunity and without consequence and now it seems that he will be able to carry on being awfulnow there is even more nefarious news out there regarding this it seems that trump tried to get jeff sessions department of justice to let arpaio off the hook dropping the case against him altogether it seems that sessions trump that such an action would not be the appropriate thing to do having no other choice trump waited until arpaio was convicted and then decided to wait for the perfect time to issue a pardon one white house official says of trump s thinking on the arpaio matter we knew the president wanted to do this for some time now and had worked to prepare for whenever the moment may come of course we mustn t forget that arpaio and trump have been political partners in crime ever since they started the birtherism nonsense in which they promoted the racist lie that president obama was not born in the united states they both doggedly tried to prove that the nation s first black president was not a legitimate commanderinchief all because he s blackin short they are two racist peas in a pod so of course trump wasn t going to let his man go to jail even though if there was ever someone who deserves to rot in jail it s this racist abusive former sheriffone good thing came out of this though it showed that when trump is willing to do something truly egregious the department of justice has maintained at least a little independence and is willing to push back however in this instance pushback had no real effectcome on congress mueller whomever please get rid of this lawless president while we still have a nation left ralph freso,News,"August 26, 2017",0
490," Trump Calls Out Anti-Fascists By Name, But FBI And DHS Say The Alt-Right Acts Like ISIS — And Goes Unmentioned",ever since the nazi rally in charlottesville virginia claimed the life of heather heyer the entire spectrum on the right from moderates all the way to altright terrorists has been scrambling to figure out a way to blame it on the left that s natural it was a murder after all nobody wants to take the blame for anything bad they re responsible for let alone the murder of an innocent victim but donald trump has been especially adept at seemingly calling out radical groups while never actually explicitly naming the radical group that is to blameit s not like he doesn t know the phrase altright it s in the news every day he sure as hell knows the word antifa that s the many in his many sides comment after heyer s murder which he doubled down on two days later in fact the word came out of his mouth in accusation at his phoenix rally last tuesday someone even made a joke about it piccom9fanlcaxxn chris stephens august 23 2017the only time i can remember trump saying the words altright in reference to charlottesville was in trump tower what about the altleft that came charging at as you say the altright do they have any semblance of guilt as you sayso why won t he address the altright they are a terrorist group any definition what s more they identify as christians persecuted for their identity justifying their actions with appeals to us over them that s pretty reminiscent of another radicalized religious extremist group that feels persecuted hates outsiders and gay people treats women like chattel and uses terror and death to achieve their aimsonly those guys are brownhere in america though isis and groups like them that is to say radical islamic terrorists have nothing on white christian males a joint intelligence bulletin from the fbi and the department of homeland security found that the group we softly label white supremacists were responsible for 49 murders in 26 terror attacks over the last decade and a half that s more than any other group in america that report from two agencies tasked with american safety literally says that radicalized white christian males are the most dangerous people in the countrypart of trump s unwillingness to name the altright as the terror group they are comes from their goebbelslike effectiveness with propaganda if they can make it seem like there actually are two sides to the conflict that led to heyer s death and countless other injuries physical mental and personal they can paint their own side as justified in opposition to it they achieve this with trollled petitions that seem legitimate and posing as members of the left and doing horrible things remember that kid who would break something then leave a piece of it in his brother s room so his parents would bust the wrong boy that s the altrightbut the other part of donald trump s inability to name names when it comes to the altright is simple they are his biggest fans and he loves them terrorism be damned stephen maturen,News,"August 26, 2017",0
491, Disgusting Trump Is Using Hurricane As An Opportunity To Deport People,a category four hurricane has hit texas it s set to be the most disastrous hurricane since katrina hit louisiana in 2005 yet donald trump is using it as an opportunity to deport peoplethousands of people are evacuating the affected areas trying to beat the storm instead of helping ensure that evacuations go smoothly the trump administration is doing the exact opposite they are creating checkpoints and forcing people to show their papers proving they are documented residents of the united statesthe federal government is closing border patrol checkpoints in the path of the hurricane but they re leaving checkpoints open outside the path the texas tribune reports border patrol checkpoints will not be closed unless there is a danger to the safety of the traveling public and our agents border patrol resources including personnel and transportation will be deployed on an as needed basis to augment the efforts and capabilities of localresponse authorities the agency in a statementthe border patrol is a law enforcement agency and we will not abandon our law enforcement duties i m sure you can imagine the consequences sure checkpoints will only be open outside the path of the hurricane but they can still cause traffic to back up for miles it will also all but ensure that undocumented immigrants and their families will stay behind only to be potentially killed the hurricane or the resulting floodscivil rights agencies like the aclu are furious this is a disgusting move from the border patrol that breaks with past practices american civil liberties union director of immigration policy and campaigns lorella praeli the border patrol should never keep checkpoints open during any natural disasters in the united states everyone no matter the color of their skin or background is worth saving everyone no matter the color of their skin or background is worth saving except to donald trump they really aren t trump doesn t care about anyone but he does care about appeasing his racist xenophobic base john edwards used to talk about two americas today we have the america that donald trump cares about about 13 of the country and we have the rest of us who could all die in the path of a hurricane for all he cares pool,News,"August 26, 2017",0
492," One More Nazi Resigned From Trump’s White, House; Will Newly Pardoned Arpaio Replace Him?",just days after donald trump advisor and avowed racist altright provocateur steve bannon was fired another of trump s white house nazis is outsebastian gorka was born in london but lived in hungary where he worked with racist and antisemitic groups he resigned on friday because trump apparently hasn t been effective enough in making america great white again given recent events it is clear to me that forces that do not support the maga promise are for now ascendant within the white house gorka reportedly wrote in a letter obtained the federalist cnn confirmed the letter as a result the best and most effective way i can support you mr president is from outside the people s house he continued gorka was seen as one of trump s staunchest supporters and often took to tv to rip the media s coverage of the administrationsource the hillgorka is best known as one of trump s spokespeople who creeps the hell out of people samantha bee tell you everything you need to knowdonald trump s white house has had quite the day he banned transgender people from the military a category four hurricane is about to hit texas so trump loosened regulations on federal flooding standardsin a week when trump is challenged to prove to the nation that he s not racist he pardoned maricopa arizona former sheriff joe arpaio who was convicted of violating a court order to stop racially profiling people will arpaio take gorka s placewhy not trump clearly doesn t care if he s perceived as a racist that s his base in his surreal and overly defensive speech he gave in phoenix this week he once again brought up the border wall an issue that arpaio deeply cares about arpaio has long been a supporter of trump and he s proven that he s willing to thwart the law just like trumptrump and arpaio aren t new to partnering arpaio assigned a fake posse to help in trump s fake search for president obama s real birth certificatemaricopa county sheriff joe arpaio would assign a fiveman cold case posse to probe the authenticity of obama s birth certificate he jerome corsi the former world net daily columnist and urbirther when i get allegations brought to me the citizens of maricopa county i look into the allegations just like i am doing here he at the timesix months later arpaio announced at a press conference that the longform birth certificate was a computergenerated forgery that s when trump took notice within a couple weeks of arpaio s announcement trump had printed out an associated press article about the charade and handwritten a note to the sheriff it joe great going you are the only one with the guts to do this keep up the good fight donald trumpsource ny magin other words look for arpaio to be trump s next hire perhaps homeland security or like gorka terrorism advisor alex wong,News,"August 26, 2017",0
493," BREAKING: Trump Goes Full Racist AGAIN, Pardons Sheriff Joe Arpaio",donald trump has an endless history of racism that dates back decades so it comes as no surprise that he has now pardoned the very bigoted and controversial former maricopa county arizona sheriff joe arpaio this is a man who was convicted of being a bigot and using the law and the powers of his office to racially profile and brutalize latino citizens he was found in criminal and civil contempt of court but of course since he was targeting latinos who trump hates that is just aokay with the orange fascistgenerally when people receive pardons they have served some time and shown some remorse this is nothing more than an extension of trump s open and visible contempt for nonwhite immigrants and those from mexico in particular and all minorities really this comes as no surprise reprehensible as it isalso to top it all off sheriff joe is a birther and he constantly went to the press to dispute the validity of president obama s birth certificate in explicitly racist terms this of course was trump s number one crusade in his original foray into presidential politics and it was a huge factor in his gaining real traction with the racist republican base votersof course we cannot forget the infamous tent city in which imprisoned immigrants were housed in tents and forced to be humiliated with pink underwear it goes on and onthis is disgusting a racist who was found to have used the power of his elected office to enact racism as policy is now going free because the guy squatting in the oval office is a racist tooall i can say is that at least the people of maricopa county voted him out after all of these years and all of this open bigotry as policyif there isn t gop backlash from this we need to all rise up this is beyond appalling with this pardon racism is officially law in america ralph freso,News,"August 25, 2017",0
494," On The Day A Hurricane Is About To Hit Land, Trump Signs Order Making Floods Worse",donald trump is about to get his first real test as commanderinchief hurricane harvey is a category four storm that s about to hit landfall in texas it will be the worst since hurricane katrina in 2005 and on the very same day it s set to hit he s going to sign an executive order that will potentially make future hurricane damage much worsetrump s executive order is just another petulant attempt at undoing everything obama did because well he was obama it would reverse standards that would make government buildings safer from flooding something needed with rising sea levels and yes with hurricanesthe trump administration has complained that it takes too much time to get permits and approvals for construction projects the administration has issued dozens of rules and orders to reverse or rescind obamaera regulations addressing climate change and its consequences such as rising sea levels and more severe stormsthe obamaera standard required that builders factor in scientific projections for how climate change could affect flooding in a certain area and ensure projects can withstand rising sea levels and stronger downpourssource cnbcthe scientific consensus is that sea levels are going to rise at an alarming level the end of the century they could rise more than six feet while that may not sound like a lot think about the havoc on your own home when there are just a few inches of flood waterobviously this executive order only affects federal buildings and state regulations could easily override them but many of the states in the flood zones like texas louisiana the carolinas georgia and florida are led and overwhelmingly inhabited republican climate change deniers washington dc is also in a flood zonetrump sees safety regulations on buildings as an inconvenience for him overturning obama s executive order does two things it helps erase the black guy s legacy and it helps the grifterinchief just in case he gets a federal contract pool,News,"August 25, 2017",0
495, RNC Staffer Assigned To Finding Positive Stories About Trump Says Take This Job And Shove It,imagine for a moment that your job was to scour the media searching for the rare news report that puts a positive spin on donald trump and his disastrous escapades in the white house for one rnc staffer this was the day to day reality he faced every morning when he clocked into work after hanging on for several months andy hemming finally decided he couldn t take it any longer and resigned you can hardly blame the guy and have to ask how did he stay on this sinking ship as long as he did to politico hemming handed in his resignation on monday previously the publication had written a profile on hemming which referred to him as the staffer the white house pays 89000 a year to spot and distribute positive stories from the mainstream media hemming was senior adviser for research at the rnc in the 2016 cycle and director of research on the trump campaign at the white house he worked from 530 am to 11 pm every weekday and was a regular in reporters inboxes blasting out stories favorable to the administrationhemming has not yet commented on his decision to leave the position but white house press secretary sarah huckabee sanders that it was a mutual decision that he could best help promote the president s agenda on the outside andy is smart and very talented and we wish him all the best all administrations have people dedicated to finding and spreading news stories that show the president in a good light but performing these duties with trump at the helm was no doubt a unique experience there surely isn t much positive media coverage on him these days because in addition to being a raging bigot he continually manages to screw up even the simplest of tasks like not frying his retinas while watching the eclipse how hemming kept from completely losing his mind long before now is anybody s guess chris kleponispool,News,"August 25, 2017",0
